true,pred,action,confidence
1698.0,1714.6796,2,0.48159686
1694.0,1710.1187,2,0.48122588
1680.9999,1704.6606,2,0.4807799
1683.0,1698.8802,2,0.48032153
1694.0,1693.3105,2,0.47992137
1701.0,1690.0391,2,0.47970828
1699.0,1688.9691,2,0.47958246
1702.0,1689.2461,2,0.4796169
1699.9999,1690.6692,2,0.47974098
1698.0,1691.5541,2,0.47992086
1701.0,1695.6716,2,0.48036262
1810.0001,1701.3975,2,0.48080856
1798.0,1710.5581,2,0.4810812
1799.0,1720.0511,2,0.48158103
1778.0,1728.4852,2,0.48217407
1739.0,1735.3293,2,0.48263785
1723.9999,1737.2385,2,0.4830305
1733.9999,1733.8799,2,0.483208
1730.0,1728.7842,2,0.48322332
1739.0,1723.0354,2,0.48304918
1745.0,1717.3915,2,0.48273045
1752.0001,1712.8419,2,0.482318
1752.9999,1710.7389,2,0.48192215
1744.0,1711.1655,2,0.48161614
1760.0,1712.4042,2,0.4814191
1776.0001,1719.6766,2,0.48172683
1780.0,1730.8221,2,0.48220345
1781.9999,1744.7778,2,0.4829939
1796.0001,1758.1598,2,0.48383436
1781.9999,1771.3002,2,0.48450226
1819.0,1779.5277,2,0.48500478
1807.0,1788.6425,2,0.48550573
1798.0,1795.427,2,0.48580524
1805.0001,1800.9478,2,0.4861063
1789.0,1803.1754,2,0.48633182
1810.0001,1802.5248,2,0.48635384
1793.0,1803.1776,2,0.4863944
1788.0,1800.1718,2,0.48611993
1790.0,1793.5773,2,0.48588178
1811.0,1786.0408,2,0.4856991
1878.0001,1785.0842,2,0.48563728
1858.0001,1791.629,2,0.48549455
1862.0,1798.0901,2,0.48534384
1860.0,1803.943,2,0.4855462
1835.0,1810.6068,2,0.48579112
1811.0,1814.4336,2,0.4860859
1838.0,1814.3025,2,0.48633125
1812.0,1813.5974,2,0.48654643
1820.0001,1811.2634,2,0.48661312
1817.0,1806.3123,2,0.48659688
1813.0,1799.9059,2,0.4863371
1751.0,1793.7631,2,0.48593953
